endiablada, 13
endiabladas, -29
endiablados, 8
endicott, 126
ending, 44
endings, 39
endite, 26
endive, 118
endless, 60
endlesse, 48
endlessly, 57
endlessness, -2
endlessnessnessness, 14
endlich, -47
endnotes, 25
endo, -7
endor, 38
endormeurs, 37
endorse, 13
endorsed, 29
endorsement, 30
endorsements, 16
endorses, 39
endorsing, 115
endow, 37
endowd, 50
endowed, 42
endowing, 60
endowment, 48
endowments, 47
endows, 36
endriago, -42
endriagos, 39
endrigos, -30
endroit, 102
ends, 41
endu, 50
endue, 49
endued, 45
endues, 67
endur, 32
endurable, 43
endurance, 54
endurances, 88
endure, 37
endurec, -6
endurecida, -22
endurecidas, -32
endurecido, -2
endurecidos, -12
endured, 40
endurer, 69
endures, 34
endureth, 48
enduring, 52
enduringly, 98
endways, 71
endwise, 35
endymion, 50
ene, 28
enea, -26
eneas, 58
ened, 65
eneglaim, 43
enema, 42
enemas, 34
enemie, 54
enemies, 46
enemiga, -10
enemigas, -43
enemigo, -1
enemigos, -3
enemistad, 13
enemy, 38
enemyes, 64
enemyship, 82
enendons, 51
energetic, 52
energetically, 53
energies, 47
energique, 68
energisch, -59
energize, 32
energizing, 37
energumeni, 46
energy, 51
enernies, 23
enervate, 49
enervated, 51
enervates, 86
enervating, 45
enervation, 37
enerved, 47
eneuch, 43
eneugh, 21
enew, 32
enfad, -62
enfada, -1
enfadan, -3
enfadar, 0
enfadaros, -59
enfadase, -41
enfade, -27
enfaden, -28
enfado, -3
enfadosa, -28
enfadosas, -30
enfadoso, -46
enfant, 57
enfants, 39
enfeeble, 74
enfeebled, 59
enfeeblement, 16
enfeebles, 31
enfeebling, 39
enfeoff, 44
enfer, 48
enferma, 42
enfermedad, -18
enfermedades, 1
enfermiza, 10
enfermo, -7
enfermos, -41
enfers, 18
enfetter, -4
enfield, 44
enfiler, 76
enfin, 34
enflam, 44
enflame, 48
enflamed, 59
enflaming, 57
enflaquece, 10
enflent, 51
enfold, 78
enfolded, 32
enfolders, 37
enfoldest, 52
enfolding, 44
enfoldings, 19
enforc, 31
enforce, 47
enforced, 54
enforcedly, 15
enforcement, 37
enforces, 76
enforcest, 78
enforcing, 48
enforme, 32
enformed, 78
enfr, -64
enframed, 54
enfranched, 107
enfranchis, 38
enfranchise, 39
enfranchised, 42
enfranchisement, 52
enfrasc, -74
enfreed, 22
enfreedoming, 50
enfren, -9
enfrena, 9
enfrenada, -25
enfrenase, -7
enfriaba, 22
enfriar, -40
enfriase, -1
eng, 54
enga, -25
engadine, 84
engag, 26
engage, 35
engaged, 42
engagement, 44
engagements, 51
engages, 42
engaging, 51
engannim, 50
engano, 30
engaol, 43
engastado, -52
engastados, 3
enge, -29
engedi, 44
engel, 61
engels, 84
engelsgesicht, -67
engen, -56
engend, 13
engender, 50
engendered, 65
engendering, 64
engenders, 62
engendr, -3
engendra, 2
engendrada, -22
engendrado, 15
engendran, -51
engendrando, 3
engendrar, 10
engendraren, -63
engendraron, 12
engendre, 45
engendred, 56
engendring, 62
engenie, 48
enger, -76
engerl, -35
engestr, 49
enghien, 28
engilds, 34
engin, 51
engine, 43
engined, 117
enginedriver, 115
engineer, 47
engineered, 74
engineering, 68
engineers, 52
enginer, 23
engines, 49
enginrie, 64
engins, 45
engirdled, 64
engirt, 70
engirth, 26
england, 46
englander, 42
englischen, -13
english, 63
englishman, 42
englishmen, 54
englishwoman, 44
englishwomen, 51
engluts, 36
englutted, 38
englyn, 36
engolfados, -9
engolfarte, -10
engouement, 8
engouements, 11
engraffed, 56
engraft, 66
engrafted, 47
engrafting, 40
engrailed, 26
engrained, 134
engrandecen, -19
engrandecer, -41
engrandecerlas, 13
engrav, 24
engrave, 37
engraved, 47
engraven, 30
engraver, 11
engravers, 69
engraving, 50
engravings, 52
engrele, 76
engroove, 45
engross, 55
engrossed, 47
engrosses, 72
engrossest, 29
engrossing, 58
engrossments, 3
enguard, 33
engulf, 41
engulfed, 38
engulfer, 68
engulfing, 31
engulfment, 46
engulfs, 27
engull, -9
engulle, 11
engulph, 42
engulphed, 45
enhaddah, 151
enhakkore, 19
enhaloed, 9
enhance, 50
enhanced, 60
enhancement, 48
enhances, 66
enhancing, 67
enharinados, -9
enhazor, 10
enhila, 106
enhilar, 21
enhilas, 9
enhoramala, -16
enhued, 76
enhuing, 34
enians, 33
enigma, 53
enigmas, 62
enigmatic, 58
enigmatical, 62
enigmatically, 83
enim, 83
enimvero, 51
eniopeus, 80
enipeus, 37
enira, 64
enispe, 76
enivrait, 30
enjaezada, 5
enjalmas, -40
enjambres, 7
enjaulado, -6
enjaulados, 12
enjaularme, 72
enjaulasen, -24
enjealous, 21
enjoin, 33
enjoind, 93
enjoined, 42
enjoining, 29
enjoins, 28
enjolras, 57
enjoy, 44
enjoyable, 42
enjoyably, 77
enjoydst, 24
enjoyed, 47
enjoyer, 47
enjoyers, 45
enjoyest, 49
enjoyeth, 24
enjoying, 51
enjoyment, 46
enjoyments, 51
enjoyn, 65
enjoynd, 50
enjoyne, 46
enjoynes, 26
enjoyning, -5
enjoys, 52
enjuag, -22
enjug, 19
enjugadlas, 22
enjugase, -8
enjugue, -41
enjundia, -20
enjuta, -55
enjutas, -35
enjuto, -21
enjutos, -38
enkeen, 36
enkel, -100
enkindle, 47
enkindled, 65
enkindling, 27
enlaced, 28
enlard, 10
enlarg, 45
enlarge, 44
enlarged, 47
enlargement, 48
enlargements, 72
enlarges, 29
enlargeth, 19
enlarging, 50
enlazaba, 13
enlazados, 0
enlight, 23
enlighten, 40
enlightened, 55
enlighteners, 61
enlighteneth, 18
enlightening, 43
enlightenment, 57
enlightens, 47
enlighting, 0
enlightn, 53
enlightned, 94
enlightner, 36
enlightning, 13
enlink, 11
enlist, 37
enlisted, 31
enlisting, 64
enlistment, 63
enlistments, 22
enlists, 34
enliven, 50
enlivened, 41
enlivening, 68
enlivens, 83
enlutada, -42
enlutadas, -40
enlutados, -21
enmantaban, -26
enme, -7
enmendado, 0
enmendando, 7
enmendar, -12
enmendaren, -56
enmendarla, -15
enmendarme, 12
enmendarse, -16
enmesh, 32
enmeshed, 61
enmeshing, 13
enmienda, -22
enmiende, -27
enmishpat, 33
enmitie, 48
enmities, 68
enmity, 42
enmudec, -35
enmudece, -12
enmudeci, -5
enna, 66
ennel, 62
ennemi, 58
ennifcorthy, 148
ennight, 73
ennio, 50
ennis, 49
enniscorthy, 144
ennius, 90
ennoble, 48
ennobled, 41
ennoblement, 53
ennobles, 68
ennobling, 47
ennomos, 90
ennomus, 60
enns, 39
ennuch, 80
ennui, 49
ennuis, 55
ennuy, 23
ennuye, 25
ennuyes, 34
enobarb, 80
enobarbus, 56
enobl, 1
enoble, 10
enoblecer, 62
enoch, 59
enoj, -35
enoja, -17
enojaban, -3
enojada, 9
enojadas, -11
enojado, -4
enojados, 6
enojalla, 10
enojar, -43
enojarse, 9
enoje, -14
enojes, -29
enojo, -6
enon, 94
enope, 36
enops, 30
enormities, 43
enormity, 36
enormous, 56
enormously, 49
enormousness, 24
enos, 43
enosh, 76
enough, 44
enounce, 97
enounced, 71
enow, 56
enpatron, 15
enpierced, 4
enquir, 36
enquire, 37
enquired, 35
enquirer, 46
enquirers, 58
enquirest, 32
enquiries, 62
enquiring, 47
enquiringly, 70
enquiry, 40
enrag, 34
enrage, 27
enraged, 51
enrages, 49
enramada, -19
enramar, 15
enrank, -5
enrapt, 51
enraptured, 57
enrapturing, 48
enred, -32
enredado, 26
enredarme, 24
enredarse, 12
enredo, -32
enredos, 16
enrejada, -45
enrejados, 64
enrich, 39
enriched, 57
enriches, 63
enrichest, 30
enriching, 50
enrichment, 30
enrichments, 56
enrico, 82
enridged, 31
enrimmon, 8
enrings, 82
enrique, 58
enriquec, -36
enriquece, -32
enriquecen, -32
enriquecer, 4
enriquecido, -46
enriqueciendo, 5
enristr, 10
enristrando, -4
enrizados, 13
enrob, 17
enrobe, 31
enrogel, 37
enrol, 34
enroll, 42
enrolled, 34
enrolling, 81
enrollment, 64
enrooted, 11
enroscada, -31
enrounded, 21
enrowle, 48
ens, 26
ensabanados, -42
ensabl, 74
ensalada, 2
ensalmo, 25
ensalza, 2
ensalzamiento, 12
ensample, 45
ensamples, 31
ensancha, 2
ensanchar, 52
ensanche, -8
ensangrentada, 39
ensanguind, 23
ensanguined, 45
ensarmentar, 2
ensarta, 49
ensartado, -50
ensartados, -18
ensartando, -11
ensartar, 11
ensayados, -5
ensayarse, -23
enschedul, 79
enscombe, 48
ensconce, 33
ensconced, 52
ensconcing, 55
ense, 16
enseamed, 43
ensear, 37
enseigne, 78
enseigner, -5
enseignez, 23
ensemble, 36
ensembles, 62
ensenas, 98
enshelter, 22
enshemesh, 29
enshielded, 99
enshrine, 57
enshrined, 46
enshrines, 83
enshrouded, 49
ensign, 41
ensigncy, 51
ensignes, 71
ensigns, 52
ensill, -22
ensilla, -4
ensillaba, 26
ensillada, 32
ensillando, -3
ensillar, -2
ensillaron, 6
ensillase, 7
ensille, 1
ensis, 100
enskied, 30
enslav, 31
enslave, 34
enslaved, 42
enslavement, 41
enslavers, 29
enslaves, 52
enslaving, 73
ensman, 25
ensnar, 63
ensnare, 45
ensnared, 47
ensnares, -8
ensnareth, 58
ensnaring, 87
ensorcela, 104
ensordecieron, 0
ensouled, 86
ensovereign, 58
ensteep, 65
ensu, 49
ensuciar, -3
ensucio, -1
ensue, 54
ensued, 53
ensues, 54
ensuing, 48
ensuit, 21
ensure, 51
ensured, 52
ensures, 33
ensuring, 14
enswathed, 44
ent, 40
entablado, 42
entabladura, -8
entablarle, 31
entablature, 73
entablatures, 76
entail, 35
entaile, 121
entailed, 42
entailing, 86
entails, 52
entallad, 44
entallarse, -20
entame, 58
entangle, 36
entangled, 50
entanglement, 57
entanglements, 40
entangles, 46
entangleth, 43
entangling, 42
entappuah, 46
entbehren, 43
entbl, -63
entdeckte, -66
entee, 76
entelechia, 16
entelechy, 47
entena, -18
entend, -1
entendais, 23
entended, 12
entendedor, -20
entendemos, -20
entendent, 33
entender, -15
entenderemos, -11
entenderla, -1
entenderlas, -1
entenderlo, -30
entenderos, 18
entendi, 2
entendida, 5
entendidas, -13
entendido, -12
entendidos, -13
entendiendo, -3
entendiera, -21
entendiere, 18
entendieron, 39
entendiese, 15
entendimiento, -6
entendimientos, 10
entendimos, 1
entendre, 121
entente, 46
enter, 64
entera, 2
enteradas, 30
enterado, 16
enterados, -8
enteramente, -9
enterarme, -43
enteraros, -34
enterarse, 27
enteras, -19
enterd, 24
entered, 41
enterest, 27
entereth, 23
entereza, -15
enteric, 56
entering, 44
enteritis, 77
enternece, -24
enternecer, 5
enternecerle, -4
enternecerme, -8
enterneci, -14
enternecida, -25
enternecido, 6
enterneciera, -42
enternezca, 45
entero, -9
enteros, -20
enterprise, 52
enterprised, 31
enterprises, 53
enterprisest, 83
enterprising, 58
enterprize, 56
enterprizes, 36
enterprizing, 54
enterr, -40
enterrada, 9
enterradas, -6
enterrado, -9
enterrados, 42
enterramos, -35
enterrar, 2
enterrarle, -20
enterrarme, -25
enterrarse, -12
enterrarte, -27
enterrasen, -14
enters, 48
entertain, 43
entertaind, 32
entertaine, 56
entertained, 45
entertainer, 41
entertainers, 55
entertainest, 58
entertaining, 48
entertainingly, 72
entertainment, 48
entertainments, 44
entertains, 41
enteuthen, 82
entfachte, -40
entfernte, -56
entfernung, -60
entfiel, -94
entgegen, -41
entgegengesetzten, -94
entgegenhalten, 24
entgegensto, -55
entgegenwarf, 0
entgegnete, -45
enthielt, -34
enthousiasme, 7
enthral, 36
enthrall, 40
enthralled, 53
enthralling, 74
enthralls, 37
enthralment, 65
enthrals, 26
enthron, 39
enthrone, 86
enthroned, 48
enthusiasm, 55
enthusiasme, 45
enthusiasms, 58
enthusiast, 51
enthusiastic, 54
enthusiastically, 67
enthusiasts, 47
enti, -6
entibia, -30
entibie, -48
entic, 23
entice, 32
enticed, 36
enticement, 41
enticements, 56
entices, 20
enticeth, 44
entichamber, 13
enticing, 46
enticingly, 87
enticings, 36
entienda, 6
entiendan, -10
entiendas, 2
entiende, -26
entienden, -21
entiendes, -2
entiendo, -7
entiere, 80
entierran, -20
entierre, 4
entierren, -28
entierro, -12
ention, 39
entire, 54
entirely, 52
entireness, 33
entirety, 38
entities, 39
entitle, 40
entitled, 44
entitles, 49
entitling, 46
entituled, 99
entity, 50
entjungfert, -1
entkleiden, -14
entkleidet, -14
entlassen, -64
entlasssen, -85
entleeren, -31
entlie, -77
entlud, -71
entnahm, -55
ento, 17
entomb, 43
entombed, 37
entombing, 27
entombment, 42
entombs, 80
entomece, -28
entomecen, -35
entomological, 73
entomologists, 37
entomology, 35
entonada, 15
entonado, 82
entonaos, -29
entonces, 2
entono, -6
entonos, 7
entorpece, -12
entorpecen, -24
entos, 3
entourage, 63
entozoa, 27
entr, 28
entra, -20
entraba, -11
entraban, -15
entrada, -22
entradas, -27
entrado, -20
entrados, -28
entrail, 27
entrailes, 16
entrails, 43
entrain, 23
entrals, 62
entrambas, 1
entrambos, -9
entramos, -9
entran, -13
entrance, 37
entranced, 41
entrancement, 11
entrances, 46
entrancing, 50
entrancingly, 75
entrando, -17
entrap, 34
entrapment, 52
entrapp, 19
entrapped, 40
entrapping, 65
entrar, -13
entrara, -10
entraran, -26
entrarle, 11
entrarme, -47
entrarnos, -21
entraro, 103
entraron, -20
entraros, 1
entrarse, -19
entrase, -24
entrasen, 23
entrave, 59
entrayles, 7
entre, 19
entreat, 36
entreated, 42
entreateth, 41
entreaties, 42
entreatin, 9
entreating, 58
entreatingly, 55
entreatments, 21
entreats, 55
entreaty, 49
entrecano, 40
entreclara, 3
entred, 65
entredicho, -32
entree, 30
entrees, 32
entreg, -29
entrega, -13
entregada, -6
entregadas, -27
entregado, -12
entregalle, -58
entregan, -13
entregando, -44
entregar, -16
entregara, 3
entregaran, -40
entregarla, -30
entregarle, -8
entregarlos, 4
entregaron, -29
entregas, -23
entregase, -34
entregaste, -34
entrego, -8
entregu, -25
entregue, -70
entrem, -22
entremeten, -31
entremeter, -20
entremeterme, -26
entremeterse, -24
entremetidas, 6
entremetiera, -10
entremeto, -24
entremos, -34
entren, -31
entrench, 33
entrenched, 47
entrenching, 72
entrenchment, 24
entrenchments, 40
entreo, 6
entreoy, -28
entreparec, -10
entresaque, -8
entresemana, -48
entresol, 39
entretanto, -10
entreteji, -29
entretejidas, 20
entreten, -32
entretendr, 11
entretenelle, 43
entretenellos, 4
entretener, 1
entretenerla, 58
entretenerlas, -2
entretenerle, -13
entretenerme, -22
entreteneros, 15
entretenerse, -10
entretenga, -18
entretengamos, 6
entretengan, -8
entretengo, -52
entretenida, 45
entretenidas, -2
entretenido, -34
entretenidos, -24
entretenimiento, 38
entretenimientos, 0
entreth, 62
entretied, 70
entretiene, -23
entretienen, 15
entretuve, -54
entretuvi, -52
entretuviera, -39
entretuvieron, -9
entretuviese, -14
entretuviesen, 17
entretuvo, -17
entreverado, -38
entrez, 77
entri, 10
entricadas, 62
entries, 52
entring, 35
entrinnen, -44
entristec, -16
entristece, -8
entristecerse, -2
entristeci, 0
entristecieron, -58
entristezca, -39
entronizado, 3
entrust, 32
entrusted, 37
entrusting, 47
entrusts, 31
entry, 36
ents, 43
entscheidend, -4
entschied, -30
entschieden, -81
entschl, -67
entschlossen, -16
entschuldigen, -40
entschwinden, -12
entsetzen, -51
entsetzliche, -40
entsetzt, -46
entsinne, -49
entsprach, -40
entstammt, -66
entt, -39
enturbi, 4
enturbiar, 25
entwand, -88
entweat, 38
entweder, 88
entwickeln, -29
entwickeltes, -53
entwicklung, -50
entwin, 40
entwine, 56
entwined, 47
entwining, 36
entwischte, -45
entwist, 106
entwisting, 90
entz, -14
entzog, -45
entzwei, -60
enuff, 68
enumerate, 39
enumerated, 48
enumerates, 53
enumerating, 47
enumeration, 38
enumerations, 31
enunciate, 49
enunciated, 41
enunciating, 81
enunciation, 42
enunciator, 54
enuntiem, 95
enur, 89
enure, 55
env, -29
envainen, -33
envaramiento, -26
envas, -12
envasar, 30
envel, 82
envelop, 39
envelope, 40
enveloped, 46
envelopes, 52
enveloping, 57
envelopment, 30
enveloppe, 65
envelops, 50
envenom, 35
envenomed, 36
envenoms, 38
envi, -7
enviaba, 5
enviable, 65
enviad, -44
enviado, -16
enviallo, -29
enviando, -11
enviar, -12
enviarle, 0
enviarme, -17
enviaron, -6
enviarte, -23
enviase, -6
enviaste, -12
envidado, 51
envidar, -8
envidia, -13
envidiada, 59
envidiado, -16
envidiados, 0
envidiar, 0
envidiara, -31
envidio, -1
envidioso, 24
envidiosos, -14
envie, 43
envied, 42
envier, 3
envies, 32
enviest, 31
envieth, 71
envilece, 54
envilecen, 86
envious, 48
enviously, 59
environ, 45
environed, 50
environing, 55
environment, 52
environmental, 80
environments, 77
environs, 49
envisaged, 80
envisagez, 70
envisaging, 95
envite, 28
enviud, -12
enviudares, -10
envoi, 40
envola, 92
envoles, 25
envoltorio, 1
envolved, 92
envolver, 22
envoy, 31
envoys, 31
envuelta, -31
envuelto, -6
envueltos, -31
envy, 46
envying, 49
envyings, 62
enwheel, 32
enwich, 29
enwind, 29
enwinding, 28
enwombed, 23
enwrap, 54
enwrapped, 35
enwraps, 93
enwrapt, 25
enwreathed, 117
enwritten, 43
enza, -2
enzas, -24
eo, 76
eodem, 111
eofor, 51
eoghan, 110
eolet, 26
eoletes, 68
eolian, 49
eom, 38
eon, 54
eonculcatur, 115
eons, 83
eormenric, 65
eorum, 109
eos, 112
eoten, 35
eotena, 39
eotens, 47
ep, 45
epact, 86
epae, 62
epaean, 65
epaenetus, 51
epaltes, 29
epaminondas, 53
epaphras, 43
epaphroditus, 60
epatkas, 75
epaulement, 27
epaulet, 58
epaulets, 49
epaulette, 86
epaulettes, 85
epean, 18
epeans, 52
epechists, 104
epee, 16
epeian, 42
epeians, 46
epeius, 47
epekrataese, 88
epenthetic, 90
epergne, 28
eperitus, 43
epeus, 51
eph, 45
ephah, 30
ephai, 29
ephebe, 55
ephemera, 63
ephemeral, 43
ephemerides, 32
ephemeris, -8
ephemeron, 46
epher, 45
ephes, 59
ephesdammim, 67
ephesian, 41
ephesians, 47
ephestion, 130
ephesus, 56
ephialtes, 60
ephippia, 72
ephistion, 57
ephlal, 94
ephod, 32
ephori, 31
ephoros, 18
ephphatha, 18
ephraim, 42
ephraimite, 5
ephraimites, 41
ephratah, 48
ephrath, 31
ephrathite, 70
ephrathites, 101
ephron, 40
ephyr, 52
ephyra, 57
ephyre, 51
ephyrian, 139
epi, 64
epic, 54
epical, 45
epicaste, 28
epicene, 103
epicentre, 49
epicentres, 80
epichar, 25
epicharis, 68
epicharmus, 55
epicichlidia, 17
epicles, 22
epico, 118
epicranium, 63
epics, 47
epictetus, 47
epicure, 64
epicurean, 50
epicureanism, 54
epicureans, 44
epicures, 61
epicurism, 41
epicurus, 51
epicuyus, 58
epicycle, 57
epicycles, 82
epidamnum, 30
epidaphne, 64
epidaure, 68
epidaurus, 23
epidemic, 53
epidemical, 30
epidemics, 120
epidendron, 58
epidermis, 35
epidotas, 112
epiftle, 81
epig, 86
epigastric, 43
epigeus, 91
epigoni, 15
epigr, 66
epigram, 33
epigrama, -73
epigramas, -7
epigrammatic, 71
epigrams, 66
epigraph, 29
epigraphic, 86
epilepsie, 41
epilepsies, 58
epilepsy, 52
epileptic, 70
epileptics, 83
epileptique, 111
epileptiques, 72
epileptischer, -36
epilogue, 73
epilogues, 34
epimanes, 45
epimenides, 35
epimetheus, 88
epimonon, 75
epinard, 81
epinay, 45
epingle, 25
epiousios, 18
epiphanes, 74
epiphania, 25
epiphanies, 67
epiphanius, 61
epiphany, 72
epiphonema, 56
epiphonemas, 39
epipsychidion, 22
epique, 66
epirot, 45
epirus, 45
epische, 101
episcopacy, 42
episcopal, 52
episcopalian, 24
episcopalians, 88
episcopari, 20
episcopate, 48
episcopus, 76
episode, 42
episodes, 50
episodios, 16
epist, 56
epistemological, 132
episthates, 28
epistle, 37
epistles, 41
epistolary, 103
epistor, 132
epistrophus, 72
epitaeoeimasi, 86
epitafio, 20
epitafios, 13
epitaph, 45
epitaphs, 44
epitasis, 89
epithalame, 94
epithet, 51
epitheton, 80
epithets, 51
epitome, 20
epitomised, 49
epitomized, 32
epitynchanus, 61
epizoae, 35
epoch, 37
epochs, 44
epod, 61
epoiei, 53
eponine, 54
eponymous, 22
epop, 85
epos, 18
epoto, 46
epouvente, 59
epping, 32
eppoi, 47
eppripfftaph, 71
epps, 64
eppss, 66
eprouver, 36
epsom, 38
epub, 63
epulas, 59
epulis, 69
eqao, 21
eqni, 84
equability, 48
equable, 43
equably, 60
equal, 45
equald, 31
equaled, 64
equalised, 39
equalitie, 69
equalities, 33
equality, 55
equalize, 40
equalized, 69
equalizer, 6
equalizing, 83
equall, 53
equalled, 45
equalling, 60
equally, 56
equalness, 38
equals, 49
equanimious, 66
equanimity, 50
equation, 43
equations, 101
equator, 34
equatorial, 48
eque, 0
equerries, 67
equerry, 22
eques, 35
equestri, 120
equestrian, 58
equestrians, 81
equi, 50
equiano, 74
equicola, 49
equidad, 23
equidem, 52
equidifferent, 70
equidistant, 43
equilibrium, 53
equinae, 129
equine, 57
equinocial, -23
equinocios, 31
equinoctial, 43
equinox, 35
equinoxes, 61
equip, 31
equipage, 44
equipages, 43
equipment, 90
equipments, 39
equipoise, 30
equipped, 49
equipping, 61
equips, 29
equipt, 54
equis, 75
equitable, 55
equitably, 60
equitem, 31
equites, 72
equitie, 31
equity, 51
equivalence, 53
equivalent, 37
equivalente, -35
equivalentes, 7
equivalents, 60
equivocal, 62
equivocally, 70
equivocate, 33
equivocates, 43
equivocation, 32
equivocator, 51
equivoque, 20
equo, 69
equorum, 101
equos, 101
equum, 89
equus, 73
er, 37
era, 39
eradicate, 50
eradicated, 45
eradicating, 44
eradication, 23
eram, 93
eran, 21
eranites, 20
erant, 52
erarches, 27
erarching, 4
erario, -4
eras, 44
erase, 37
erased, 34
erasing, 56
erasistratus, 35
erasmi, 62
erasmus, 35
erastus, 62
erasure, 34
erasures, 63
erat, 79
erate, 62
erato, 68
eratosth, 55
eraudi, 51
eraw, 62
eraze, 115
erbauung, 2
erbauungsstunden, -49
erbear, 44
erbearing, 60
erbears, 24
erbeat, 35
erbeben, -84
erbebte, -36
erbitten, 6
erblickt, -68
erblickte, -35
erblows, 44
erboard, 18
erborne, 19
erbot, -67
erbsen, -54
ercame, 63
ercast, 28
ercasts, 22
ercharg, 34
ercharged, 26
ercharging, 46
ercilla, 17
ercles, 35
ercoco, 28
ercome, 56
ercomes, -3
ercover, 51
ercrows, 78
erd, -48
erdbeeren, -75
erdboden, 6
erde, -22
erdem, -58
erden, -68
erdenkliche, 9
erdoing, 25
erdr, -61
ere, 48
erebus, 51
erech, 57
erechtheum, 57
erechtheus, 67
erect, 52
erected, 46
erectheus, 44
erecting, 59
erection, 39
erectionibus, 157
erections, 47
erective, 33
erectly, 94
erectness, 72
erectos, 52
erects, 47
ered, 37
ereiferte, -57
ereignisreichen, -55
ereignisreicher, -91
ereignisse, -78
erelong, 56
erembians, 17
eremits, 17
eren, -44
erence, 33
eres, 11
erethism, 29
eretmeus, 136
eretria, 40
ereuthalion, 40
erew, 66
erewhile, 44
erexit, 54
erf, -47
erfa, -59
erfahren, -53
erfinderisch, -38
erflourish, 83
erflow, 39
erflowing, 37
erflows, 49
erfolg, -12
erfraught, 18
erfreuen, 2
erfreulichen, -24
erfreulichsten, -39
erfreut, -59
erfrischungsbonbon, -82
erfuhr, -72
erfuhren, -18
erfull, 12
erfunden, -72
erfurt, 42
erg, -44
erga, 29
ergab, -17
ergalled, 24
ergaphilas, 66
ergasilus, 49
ergebnis, -25
ergie, -88
erglanced, 45
ergo, 57
ergone, 42
ergos, 69
ergotisms, 61
ergreifen, -82
ergriff, -46
ergriffen, -32
ergrow, 20
ergrown, 26
ergrowth, 17
ergu, -24
erguido, -50
ergushovo, 35
erh, -30
erhabene, -3
erhalb, -56
erhalten, -49
erhang, 97
erhanging, 50
erhangs, 53
erhasty, 74
erhear, 52
erheard, 106
erheben, -41
erhitzt, -8
erhitztes, -65
erhob, -27
erhoben, -50
erhoffte, -39
erholte, -96
erhung, 49
eri, 64
erichthonius, 63
ericthonius, 58
erie, 61
erigere, 130
erigible, 27
erigit, 54
erigitur, 211
erigone, 63
erin, 54
eringo, 71
eringoes, 22
erinner, -62
erinnere, -45
erinnern, -26
erinnerte, -47
erinnerung, -30
erinnerungen, -27
erinnys, 57
erinyes, 29
erinys, 20
eripere, 64
eriphyle, 53
eripi, 112
eripit, 70
eripitur, 89
eripuit, 77
eris, 75
eristic, -3
erit, 57
erites, 30
erith, 71
eritis, 72
erizados, -48
erizaron, -16
erizarse, 14
erjoy, 39
erkannt, -40
erkannte, -48
erkaufen, -30
erkenne, -35
erkennen, -14
erkl, -59
erkrankung, -33
erkundigte, -49
erl, 52
erlabour, 7
erlag, -57
erlangen, 88
erlauben, -66
erlaubnis, -66
erlaubt, -61
erlaubte, -40
erlaucht, 78
erlauschen, -24
erleap, 7
erleaps, 45
erleavens, 24
erleben, -34
erlebt, -65
erledigt, -2
erleichtert, -43
erleiden, -7
erlon, 36
erlook, 31
erlooking, 64
erlooks, 27
erlynne, 73
erm, -66
ermahnte, -83
ermaster, 13
ermastering, 34
ermatch, 13
ermengarde, 22
ermengare, 44
ermine, 28
ermined, 33
ermishin, 45
ermita, -11
ermitage, 0
ermite, 28
ermolov, 67
ermolovs, 125
ermount, 39
ermunterte, -51
ern, 21
ernani, 49
ernest, 53
ernight, 23
ernst, -52
ernste, -25
ernstem, -59
ernsten, -73
ernster, -13
ernstes, -51
ernsthaft, 21
ernsthaften, -47
ernstlich, -12
ero, 48
erordentlich, -69
eros, 45
erosions, 44
erostratus, 53
erotic, 65
erotically, 53
eroticism, 37
eroticisms, 44
erpaid, 25
erparted, 14
erpass, 17
erpassed, 5
erpast, 45
erpays, 45
erpeer, 6
erperch, 3
erpicturing, 34
erpingham, 57
erposting, 55
erpow, 3
erpower, 17
erpowered, 25
erpowering, 35
erpowers, 7
erpress, 28
erpressed, 23
erproben, -36
err, 39
errada, -51
errado, -23
errados, -26
errais, 61
errand, 41
errando, 25
errands, 33
errant, 78
errantesque, 113
errantism, 90
errantry, 81
errants, 65
errar, -39
errare, 94
erraren, -43
errarse, -32
errarte, 39
errat, 61
errata, 24
erratas, -23
errate, 32
erratic, 57
erratum, 30
erraught, 20
erre, 47
erreaches, -5
erred, 38
erregen, -7
erregt, -57
erregte, -18
erregten, -9
erregung, -35
erreichen, -62
erreicht, -18
erreichte, -49
errent, 39
errest, 44
erret, 71
erreth, 33
erring, 51
erromanggoans, 109
erromangoan, 53
erroneous, 62
erroneously, 69
erroneousness, 31
error, 45
errorem, 38
errores, -35
erroribus, 63
errors, 83
errour, 48
errours, 41
errs, 46
errst, 24
errule, 14
erruling, 15
errun, 21
errunning, 54
ers, 18
ersch, -20
erscheine, -45
erscheinen, -29
erscheint, 55
erschien, -57
erschienen, -40
erschlaffend, -15
erschlaffte, -67
erschlag, -52
erschrak, -51
erschraken, -71
erschreckte, 15
erschrocken, -54
erse, 115
ersea, 51
erset, 43
ersetzt, -58
ersetzte, -82
ershade, 79
ershades, 38
ershading, 32
ershine, 16
ershot, 38
ersized, 47
erskine, 49
erskip, 61
erslips, 6
ersp, -47
erspent, 20
erspread, 29
erspreads, 36
erspringing, 41
erst, 70
erstare, 9
erstaunen, -42
erstaunlich, -25
erstaunt, -45
erstaunte, -86
erstausgabe, 5
erste, 13
erstemal, -17
ersten, -37
erstenmal, -39
erstenmale, 2
erstens, -18
erstep, 0
erstes, 26
ersticken, 12
erstickt, -21
erstunk, 46
erstwhile, 55
ersuchte, -72
ersway, 8
ersways, 41
erswell, 22
